,E14000554,BERWICK-UPON-TWEED,Northumberland,North East,England,"56,578",,"14,116",37%,,"16,806",44%,,"5,061",13%,,"1,243",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,213",3%,,"38,439",68%
,E14000555,BETHNAL GREEN AND BOW,London,London,England,"81,243",,"7,071",14%,,"10,210",20%,,"21,784",43%,,,,,856,2%,,,,,,,,,,,,,,,,,,,,,,,"10,807",21%,,"50,728",62%
,E14000556,BEVERLEY AND HOLDERNESS,Humberside,Yorkshire and The Humber,England,"79,318",,"25,063",47%,,"12,076",23%,,"11,224",21%,,"1,845",3%,,686,1%,,,,,,,,,,,,,,,,,,,,,,,"2,305",4%,,"53,199",67%
,E14000557,BEXHILL AND BATTLE,East Sussex,South East,England,"81,032",,"28,147",52%,,"15,267",28%,,"6,524",12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,649",9%,,"54,587",67%
,E14000558,BEXLEYHEATH AND CRAYFORD,London,London,England,"65,015",,"21,794",50%,,"5,502",13%,,"11,450",27%,,"1,557",4%,,371,1%,,,,,,,,,,,,,,,,,,,,,,,"2,508",6%,,"43,182",66%
,E14000559,BIRKENHEAD,Merseyside,North West,England,"62,773",,"6,687",19%,,"6,554",19%,,"22,082",63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,323",56%
,E14000560,"BIRMINGHAM, EDGBASTON",West Midlands,West Midlands,England,"68,573",,"15,620",38%,,"6,387",15%,,"16,894",41%,,732,2%,,469,1%,,,,,,,,,,,,,,,,,,,,,,,"1,469",4%,,"41,571",61%
,E14000561,"BIRMINGHAM, ERDINGTON",West Midlands,West Midlands,England,"66,405",,"11,592",33%,,"5,742",16%,,"14,869",42%,,842,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,501",7%,,"35,546",54%
,E14000562,"BIRMINGHAM, HALL GREEN",West Midlands,West Midlands,England,"76,580",,"7,320",15%,,"11,988",25%,,"16,039",33%,,950,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"12,430",26%,,"48,727",64%
,E14000563,"BIRMINGHAM, HODGE HILL",West Midlands,West Midlands,England,"75,040",,"4,936",12%,,"11,775",28%,,"22,077",52%,,714,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,970",7%,,"42,472",57%
,E14000564,"BIRMINGHAM, LADYWOOD",West Midlands,West Midlands,England,"73,646",,"4,277",12%,,"9,845",27%,,"19,950",56%,,902,3%,,859,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"35,833",49%
,E14000565,"BIRMINGHAM, NORTHFIELD",West Midlands,West Midlands,England,"71,338",,"14,059",34%,,"6,550",16%,,"16,841",40%,,"1,363",3%,,406,1%,,,,,,,,,,,,,,,,,,,,,,,"2,595",6%,,"41,814",59%
,E14000566,"BIRMINGHAM, PERRY BARR",West Midlands,West Midlands,England,"71,304",,"8,960",21%,,"9,234",22%,,"21,142",50%,,"1,675",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,034",2%,,"42,045",59%
,E14000567,"BIRMINGHAM, SELLY OAK",West Midlands,West Midlands,England,"74,805",,"14,468",31%,,"10,371",22%,,"17,950",39%,,"1,131",2%,,664,1%,,,,,,,,,,,,,,,,,,,,,,,"1,979",4%,,"46,563",62%
,E14000568,"BIRMINGHAM, YARDLEY",West Midlands,West Midlands,England,"72,321",,"7,836",19%,,"16,162",40%,,"13,160",32%,,"1,190",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,502",6%,,"40,850",56%
,E14000569,BISHOP AUCKLAND,Durham,North East,England,"68,368",,"10,805",26%,,"9,189",22%,,"16,023",39%,,"1,119",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000",10%,,"41,136",60%
,E14000570,BLACKBURN,Lancashire,North West,England,"72,331",,"11,895",26%,,"6,918",15%,,"21,751",48%,,942,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"3,993",9%,,"45,499",63%
,E14000571,BLACKLEY AND BROUGHTON,Greater Manchester,North West,England,"69,489",,"6,260",18%,,"4,861",14%,,"18,563",54%,,894,3%,,,,,,,,,,,,,,,,,,,,,,,,,,"3,626",11%,,"34,204",49%
,E14000572,BLACKPOOL NORTH AND CLEVELEYS,Lancashire,North West,England,"66,017",,"16,964",42%,,"5,400",13%,,"14,814",36%,,"1,659",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,754",4%,,"40,591",61%
,E14000573,BLACKPOOL SOUTH,Lancashire,North West,England,"63,027",,"12,597",36%,,"5,082",14%,,"14,449",41%,,"1,352",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,712",5%,,"35,192",56%
,E14000574,BLAYDON,Tyne and Wear,North East,England,"67,808",,"7,159",16%,,"13,180",29%,,"22,297",50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,277",5%,,"44,913",66%
,E14000575,BLYTH VALLEY,Northumberland,North East,England,"62,900",,"6,412",17%,,"10,488",27%,,"17,156",44%,,"1,665",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,845",7%,,"38,566",61%
,E14000576,BOGNOR REGIS AND LITTLEHAMPTON,West Sussex,South East,England,"70,816",,"24,087",51%,,"11,024",24%,,"6,580",14%,,"3,036",6%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,125",5%,,"46,852",66%
,E14000577,BOLSOVER,Derbyshire,East Midlands,England,"72,766",,"10,812",25%,,"6,821",16%,,"21,994",50%,,"1,721",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,640",6%,,"43,988",60%
,E14000578,BOLTON NORTH EAST,Greater Manchester,North West,England,"66,846",,"15,786",36%,,"5,624",13%,,"19,870",46%,,"1,815",4%,,,,,,,,,,,,,,,,,,,,,,,,,,182,0%,,"43,277",65%
,E14000579,BOLTON SOUTH EAST,Greater Manchester,North West,England,"69,499",,"10,148",26%,,"6,289",16%,,"18,782",47%,,"1,564",4%,,614,2%,,,,,,,,,,,,,,,,,,,,,,,"2,207",6%,,"39,604",57%
,E14000580,BOLTON WEST,Greater Manchester,North West,England,"71,284",,"18,235",38%,,"8,177",17%,,"18,327",39%,,"1,901",4%,,545,1%,,,,,,,,,,,,,,,,,,,,,,,391,1%,,"47,576",67%
,E14000581,BOOTLE,Merseyside,North West,England,"71,422",,"3,678",9%,,"6,245",15%,,"27,426",66%,,"2,514",6%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,414",3%,,"41,277",58%
,E14000582,BOSTON AND SKEGNESS,Lincolnshire,East Midlands,England,"67,186",,"21,325",49%,,"6,371",15%,,"8,899",21%,,"4,081",9%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,449",6%,,"43,125",64%
,E14000583,BOSWORTH,Leicestershire,East Midlands,England,"77,296",,"23,132",43%,,"18,100",33%,,"8,674",16%,,"1,098",2%,,,,,,,,,,,,,,,,,,,,,,,,,,"3,270",6%,,"54,274",70%
,E14000584,BOURNEMOUTH EAST,Dorset,South West,England,"71,125",,"21,320",48%,,"13,592",31%,,"5,836",13%,,"3,027",7%,,,,,,,,,,,,,,,,,,,,,,,,,,249,1%,,"44,024",62%
,E14000585,BOURNEMOUTH WEST,Dorset,South West,England,"71,753",,"18,808",45%,,"13,225",32%,,"6,171",15%,,"2,999",7%,,,,,,,,,,,,,,,,,,,,,,,,,,456,1%,,"41,659",58%
,E14000586,BRACKNELL,Berkshire,South East,England,"76,888",,"27,327",52%,,"11,623",22%,,"8,755",17%,,"2,297",4%,,821,2%,,,,,,,,,,,,,,,,,,,,,,,"1,313",3%,,"52,136",68%
,E14000587,BRADFORD EAST,West Yorkshire,Yorkshire and The Humber,England,"65,116",,"10,860",27%,,"13,637",34%,,"13,272",33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,688",7%,,"40,457",62%
,E14000588,BRADFORD SOUTH,West Yorkshire,Yorkshire and The Humber,England,"63,580",,"11,060",29%,,"6,948",18%,,"15,682",41%,,"1,339",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,966",8%,,"37,995",60%
,E14000589,BRADFORD WEST,West Yorkshire,Yorkshire and The Humber,England,"62,519",,"12,638",31%,,"4,732",12%,,"18,401",45%,,812,2%,,940,2%,,,,,,,,,,,,,,,,,,,,,,,"3,053",8%,,"40,576",65%
,E14000590,BRAINTREE,Essex,Eastern,England,"71,163",,"25,901",53%,,"9,247",19%,,"9,780",20%,,"2,477",5%,,718,1%,,,,,,,,,,,,,,,,,,,,,,,"1,080",2%,,"49,203",69%
,E14000591,BRENT CENTRAL,London,London,England,"74,046",,"5,067",11%,,"20,026",44%,,"18,681",41%,,,,,668,1%,,,,,,,,,,,,,,,,,,,,,,,881,2%,,"45,323",61%
,E14000592,BRENT NORTH,London,London,England,"83,896",,"16,486",32%,,"8,879",17%,,"24,514",47%,,380,1%,,725,1%,,,,,,,,,,,,,,,,,,,,,,,"1,314",3%,,"52,298",62%
,E14000593,BRENTFORD AND ISLEWORTH,London,London,England,"83,546",,"20,022",37%,,"12,718",24%,,"18,064",34%,,863,2%,,787,1%,,,,,,,,,,,,,,,,,,,,,,,"1,311",2%,,"53,765",64%
,E14000594,BRENTWOOD AND ONGAR,Essex,Eastern,England,"69,309",,"28,793",57%,,"11,872",23%,,"4,992",10%,,"2,037",4%,,584,1%,,,,,,,,,,,,,,,,,,,,,,,"2,314",5%,,"50,592",73%
,E14000595,BRIDGWATER AND WEST SOMERSET,Somerset,South West,England,"82,180",,"24,675",45%,,"15,426",28%,,"9,332",17%,,"2,604",5%,,859,2%,,,,,,,,,,,,,,,,,,,,,,,"1,597",3%,,"54,493",66%
,E14000596,BRIGG AND GOOLE,Humberside,Yorkshire and The Humber,England,"67,345",,"19,680",45%,,"6,414",15%,,"14,533",33%,,"1,749",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,498",3%,,"43,874",65%
,E14000597,"BRIGHTON, KEMPTOWN",East Sussex,South East,England,"66,015",,"16,217",38%,,"7,691",18%,,"14,889",35%,,"1,384",3%,,"2,330",5%,,,,,,,,,,,,,,,,,,,,,,,194,0%,,"42,705",65%
,E14000598,"BRIGHTON, PAVILION",East Sussex,South East,England,"74,009",,"12,275",24%,,"7,159",14%,,"14,986",29%,,948,2%,,"16,238",31%,,,,,,,,,,,,,,,,,,,,,,,228,0%,,"51,834",70%
,E14000599,BRISTOL EAST,Avon,South West,England,"69,448",,"12,749",28%,,"10,993",24%,,"16,471",37%,,"1,510",3%,,803,2%,,,,,,,,,,,,,,,,,,,,,,,"2,491",6%,,"45,017",65%
,E14000600,BRISTOL NORTH WEST,Avon,South West,England,"73,469",,"19,115",38%,,"15,841",31%,,"13,059",26%,,"1,175",2%,,511,1%,,,,,,,,,,,,,,,,,,,,,,,635,1%,,"50,336",69%
,E14000601,BRISTOL SOUTH,Avon,South West,England,"78,579",,"11,086",23%,,"13,866",29%,,"18,600",38%,,"1,264",3%,,"1,216",3%,,,,,,,,,,,,,,,,,,,,,,,"2,345",5%,,"48,377",62%
,E14000602,BRISTOL WEST,Avon,South West,England,"82,728",,"10,169",18%,,"26,593",48%,,"15,227",28%,,655,1%,,"2,090",4%,,,,,,,,,,,,,,,,,,,,,,,613,1%,,"55,347",67%
,E14000603,BROADLAND,Norfolk,Eastern,England,"72,445",,"24,338",46%,,"17,046",32%,,"7,287",14%,,"2,382",5%,,752,1%,,,,,,,,,,,,,,,,,,,,,,,871,2%,,"52,676",73%
,E14000604,BROMLEY AND CHISLEHURST,London,London,England,"65,427",,"23,569",54%,,"9,669",22%,,"7,295",17%,,"1,451",3%,,607,1%,,,,,,,,,,,,,,,,,,,,,,,"1,446",3%,,"44,037",67%
,E14000605,BROMSGROVE,Hereford and Worcester,West Midlands,England,"73,036",,"22,558",44%,,"10,124",20%,,"11,250",22%,,"2,950",6%,,,,,,,,,,,,,,,,,,,,,,,,,,"4,748",9%,,"51,630",71%
,E14000606,BROXBOURNE,Hertfordshire,Eastern,England,"71,391",,"26,844",59%,,"6,107",13%,,"8,040",18%,,"1,890",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,777",6%,,"45,658",64%
,E14000607,BROXTOWE,Nottinghamshire,East Midlands,England,"72,042",,"20,585",39%,,"8,907",17%,,"20,196",38%,,"1,194",2%,,423,1%,,,,,,,,,,,,,,,,,,,,,,,"1,422",3%,,"52,727",73%
,E14000608,BUCKINGHAM,Buckinghamshire,South East,England,"74,989",,0,0%,,0,0%,,0,0%,,"8,401",17%,,,,,,,,,,,,,,,,,,,,,,,,,,"39,934",83%,,"48,335",64%
,E14000609,BURNLEY,Lancashire,North West,England,"66,615",,"6,950",17%,,"14,932",36%,,"13,114",31%,,929,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"5,920",14%,,"41,845",63%
,E14000610,BURTON,Staffordshire,West Midlands,England,"74,874",,"22,188",45%,,"7,891",16%,,"15,884",32%,,"1,451",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,409",5%,,"49,823",67%
,E14000611,BURY NORTH,Greater Manchester,North West,England,"66,759",,"18,070",40%,,"7,645",17%,,"15,827",35%,,"1,282",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,137",5%,,"44,961",67%
,E14000612,BURY SOUTH,Greater Manchester,North West,England,"73,544",,"16,216",34%,,"8,796",18%,,"19,508",40%,,"1,017",2%,,493,1%,,,,,,,,,,,,,,,,,,,,,,,"2,237",5%,,"48,267",66%
,E14000613,BURY ST EDMUNDS,Suffolk,Eastern,England,"84,716",,"27,899",48%,,"15,519",26%,,"9,776",17%,,"3,003",5%,,"2,521",4%,,,,,,,,,,,,,,,,,,,,,,,,,,"58,718",69%
,E14000614,CALDER VALLEY,West Yorkshire,Yorkshire and The Humber,England,"76,903",,"20,397",39%,,"13,037",25%,,"13,966",27%,,"1,173",2%,,858,2%,,,,,,,,,,,,,,,,,,,,,,,"2,349",5%,,"51,780",67%
,E14000615,CAMBERWELL AND PECKHAM,London,London,England,"78,627",,"6,080",13%,,"10,432",22%,,"27,619",59%,,,,,"1,361",3%,,,,,,,,,,,,,,,,,,,,,,,"1,167",3%,,"46,659",59%
,E14000616,CAMBORNE AND REDRUTH,Cornwall,South West,England,"63,975",,"15,969",38%,,"15,903",37%,,"6,945",16%,,"2,152",5%,,581,1%,,,,,,,,,,,,,,,,,,,,,,,943,2%,,"42,493",66%
,E14000617,CAMBRIDGE,Cambridgeshire,Eastern,England,"74,699",,"12,829",26%,,"19,621",39%,,"12,174",24%,,"1,195",2%,,"3,804",8%,,,,,,,,,,,,,,,,,,,,,,,507,1%,,"50,130",67%
,E14000618,CANNOCK CHASE,Staffordshire,West Midlands,England,"74,508",,"18,271",40%,,"7,732",17%,,"15,076",33%,,"1,580",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",6%,,"45,559",61%
,E14000619,CANTERBURY,Kent,South East,England,"74,121",,"22,050",45%,,"16,002",33%,,"7,940",16%,,"1,907",4%,,"1,137",2%,,,,,,,,,,,,,,,,,,,,,,,173,0%,,"49,209",66%
,E14000620,CARLISLE,Cumbria,North West,England,"65,263",,"16,589",39%,,"6,567",16%,,"15,736",37%,,969,2%,,614,1%,,,,,,,,,,,,,,,,,,,,,,,"1,725",4%,,"42,200",65%
,E14000621,CARSHALTON AND WALLINGTON,London,London,England,"66,524",,"16,920",37%,,"22,180",48%,,"4,015",9%,,"1,348",3%,,355,1%,,,,,,,,,,,,,,,,,,,,,,,"1,100",2%,,"45,918",69%
,E14000622,CASTLE POINT,Essex,Eastern,England,"67,284",,"19,806",44%,,"4,232",9%,,"6,609",15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,379",32%,,"45,026",67%
,E14000623,CENTRAL DEVON,Devon,South West,England,"71,203",,"27,737",51%,,"18,507",34%,,"3,715",7%,,"2,870",5%,,"1,044",2%,,,,,,,,,,,,,,,,,,,,,,,,,,"53,873",76%
,E14000624,CENTRAL SUFFOLK AND NORTH IPSWICH,Suffolk,Eastern,England,"75,786",,"27,125",51%,,"13,339",25%,,"8,636",16%,,"2,361",4%,,"1,452",3%,,,,,,,,,,,,,,,,,,,,,,,507,1%,,"53,420",70%
,E14000625,CHARNWOOD,Leicestershire,East Midlands,England,"74,473",,"26,560",50%,,"11,531",22%,,"10,536",20%,,"1,799",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"3,116",6%,,"53,542",72%
,E14000626,CHATHAM AND AYLESFORD,Kent,South East,England,"67,964",,"20,230",46%,,"5,832",13%,,"14,161",32%,,"1,314",3%,,396,1%,,,,,,,,,,,,,,,,,,,,,,,"1,874",4%,,"43,807",64%
,E14000627,CHEADLE,Greater Manchester,North West,England,"71,635",,"21,445",41%,,"24,717",47%,,"4,920",9%,,"1,430",3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,512",73%
,E14000628,CHELMSFORD,Essex,Eastern,England,"77,525",,"25,207",46%,,"20,097",37%,,"5,980",11%,,"1,527",3%,,476,1%,,,,,,,,,,,,,,,,,,,,,,,"1,306",2%,,"54,593",70%
,E14000629,CHELSEA AND FULHAM,London,London,England,"66,257",,"24,093",60%,,"6,473",16%,,"7,371",18%,,478,1%,,671,2%,,,,,,,,,,,,,,,,,,,,,,,770,2%,,"39,856",60%
,E14000630,CHELTENHAM,Gloucestershire,South West,England,"78,998",,"21,739",41%,,"26,659",51%,,"2,703",5%,,"1,192",2%,,,,,,,,,,,,,,,,,,,,,,,,,,493,1%,,"52,786",67%
,E14000631,CHESHAM AND AMERSHAM,Buckinghamshire,South East,England,"70,333",,"31,658",60%,,"14,948",29%,,"2,942",6%,,"2,129",4%,,767,1%,,,,,,,,,,,,,,,,,,,,,,,,,,"52,444",75%
,E14000632,CHESTERFIELD,Derbyshire,East Midlands,England,"71,878",,"7,214",16%,,"17,342",38%,,"17,891",39%,,"1,432",3%,,600,1%,,,,,,,,,,,,,,,,,,,,,,,"1,360",3%,,"45,839",64%
,E14000633,CHICHESTER,West Sussex,South East,England,"81,576",,"31,427",55%,,"15,550",27%,,"5,937",10%,,"3,873",7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,787",70%
,E14000634,CHINGFORD AND WOODFORD GREEN,London,London,England,"64,831",,"22,743",53%,,"7,242",17%,,"9,780",23%,,"1,133",3%,,650,2%,,,,,,,,,,,,,,,,,,,,,,,"1,558",4%,,"43,106",66%
,E14000635,CHIPPENHAM,Wiltshire,South West,England,"72,106",,"21,500",41%,,"23,970",46%,,"3,620",7%,,"1,783",3%,,446,1%,,,,,,,,,,,,,,,,,,,,,,,"1,066",2%,,"52,385",73%
,E14000636,CHIPPING BARNET,London,London,England,"75,120",,"24,700",49%,,"10,202",20%,,"12,773",25%,,"1,442",3%,,"1,021",2%,,,,,,,,,,,,,,,,,,,,,,,470,1%,,"50,608",67%
,E14000637,CHORLEY,Lancashire,North West,England,"70,976",,"18,922",38%,,"6,957",14%,,"21,515",43%,,"2,021",4%,,,,,,,,,,,,,,,,,,,,,,,,,,359,1%,,"49,774",70%
,E14000638,CHRISTCHURCH,Dorset,South West,England,"68,859",,"27,888",56%,,"12,478",25%,,"4,849",10%,,"4,201",9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,416",72%
,E14000639,CITIES OF LONDON AND WESTMINSTER,London,London,England,"66,849",,"19,264",52%,,"7,574",21%,,"8,188",22%,,664,2%,,778,2%,,,,,,,,,,,,,,,,,,,,,,,463,1%,,"36,931",55%
,E14000640,CITY OF CHESTER,Cheshire,North West,England,"70,131",,"18,995",41%,,"8,930",19%,,"16,412",35%,,"1,225",3%,,535,1%,,,,,,,,,,,,,,,,,,,,,,,693,1%,,"46,790",67%
,E14000641,CITY OF DURHAM,Durham,North East,England,"68,832",,"6,146",13%,,"17,429",38%,,"20,496",44%,,856,2%,,,,,,,,,,,,,,,,,,,,,,,,,,"1,325",3%,,"46,252",67%
,E14000642,CLACTON,Essex,Eastern,England,"67,194",,"22,867",53%,,"5,577",13%,,"10,799",25%,,,,,535,1%,,,,,,,,,,,,,,,,,,,,,,,"3,345",8%,,"43,123",64%
,E14000643,CLEETHORPES,Humberside,Yorkshire and The Humber,England,"70,214",,"18,939",42%,,"8,192",18%,,"14,641",33%,,"3,194",7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,966",64%
,E14000644,COLCHESTER,Essex,Eastern,England,"74,064",,"15,169",33%,,"22,151",48%,,"5,680",12%,,"1,350",3%,,694,2%,,,,,,,,,,,,,,,,,,,,,,,"1,095",2%,,"46,139",62%
,E14000645,COLNE VALLEY,West Yorkshire,Yorkshire and The Humber,England,"80,060",,"20,440",37%,,"15,603",28%,,"14,589",26%,,"1,163",2%,,867,2%,,,,,,,,,,,,,,,,,,,,,,,"2,634",5%,,"55,296",69%
,E14000646,CONGLETON,Cheshire,North West,England,"72,280",,"23,250",46%,,"16,187",32%,,"8,747",17%,,"2,147",4%,,,,,,,,,,,,,,,,,,,,,,,,,,449,1%,,"50,780",70%
,E14000647,COPELAND,Cumbria,North West,England,"63,149",,"15,866",37%,,"4,365",10%,,"19,699",46%,,994,2%,,389,1%,,,,,,,,,,,,,,,,,,,,,,,"1,474",3%,,"42,787",68%
,E14000648,CORBY,Northamptonshire,East Midlands,England,"78,024",,"22,886",42%,,"7,834",14%,,"20,991",39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,525",5%,,"54,236",70%
,E14000649,COVENTRY NORTH EAST,West Midlands,West Midlands,England,"73,035",,"9,609",22%,,"7,210",17%,,"21,384",49%,,"1,291",3%,,,,,,,,,,,,,,,,,,,,,,,,,,"3,889",9%,,"43,383",59%
